,user,item,rating
1371,12300,13565,4
1372,16166,15194,4
1373,3836,669,4
1374,2989,3607,4
1375,25109,2470,5
1376,40494,16,4
1377,14060,6495,2
1378,54188,2726,5
1379,38790,5054,4
1380,7444,10978,3
1381,52441,9063,4
1382,31832,9536,5
1383,33203,5062,4
1384,47276,14039,4
1385,43854,1504,3
1386,4313,10987,3
1387,36329,4897,3
1388,17682,15194,4
1389,25299,1772,3
1390,4833,10250,3
1391,53982,9740,4
1392,38673,10221,4
1393,15443,4225,3
1394,25525,9762,3
1395,27177,15511,4
1396,3527,4039,3
1397,1772,7952,4
1398,40205,2823,4
1399,34126,9381,3
1400,6821,2702,5
1401,42566,14568,4
1402,25024,4983,3
1403,18657,2969,2
1404,52684,588,4
1405,17028,85,4
1406,26306,7261,4
1407,26597,9716,3
1408,30547,8029,5
1409,29697,1172,3
1410,54108,10589,4
1411,4894,8699,3
1412,9010,7099,5
1413,40427,923,3
1414,11457,11688,4
1415,36099,15141,4
1416,43800,14078,5
1417,25142,13799,4
1418,51491,4016,3
1419,44695,7952,4
1420,42593,10917,3
1421,28824,16,4
1422,28799,9762,4
1423,52313,360,5
1424,17401,9533,3
1425,40683,8342,3
1426,43497,15078,5
1427,48394,15141,5
1428,41466,32,3
1429,9352,1135,5
1430,48711,14362,5
1431,4675,15078,5
1432,620,3476,3
1433,46969,9210,3
1434,27897,5617,4
1435,43445,2986,3
1436,13858,71,4
1437,41911,13337,5
1438,1022,4876,3
1439,21484,3252,2
1440,828,1328,5
1441,52340,14632,4
1442,6290,3861,3
1443,44915,14632,3
1444,13860,9586,4
1445,54357,11494,5
1446,36851,5917,2
1447,46178,9883,3
1448,31635,4051,3
1449,45974,2190,2
1450,38990,7045,3
1451,18229,505,3
1452,5876,13338,2
1453,53212,6081,4
1454,53816,1746,2
1455,51072,1750,4
1456,25081,10975,4
1457,1317,15315,5
1458,37342,4341,4
1459,21537,10210,5
1460,25237,2157,5
1461,4336,16183,3
1462,25319,8672,4
1463,8054,14206,5
1464,5008,10976,1
1465,36661,3291,4
1466,43026,13337,4
1467,393,15387,3
1468,12902,1328,4
1469,18620,13788,5
1470,20736,14981,4
1471,35997,1746,5
1472,18744,5734,1
1473,467,1365,4
1474,18073,15912,4
1475,9159,2548,2
1476,7471,13486,3
1477,46176,11949,1
1478,29381,4526,4
1479,30337,13772,3
1480,33696,14333,5
1481,47372,10173,3
1482,43983,9050,4
1483,35695,3740,2
1484,12046,12595,4
1485,25278,13694,3
1486,6617,9375,5
1487,23306,12582,5
1488,43512,14621,3
1489,21930,16238,5
1490,49623,11687,3
1491,11672,16102,4
1492,51480,505,4
1493,12237,13947,3
1494,54787,9469,5
1495,23495,15362,4
1496,22895,12670,5
1497,32988,4347,4
1498,34382,4728,5
1499,48777,4267,3
1500,50178,296,5
1501,42085,588,3
1502,25768,9211,4
1503,39771,5825,4
1504,36104,10865,4
1505,17510,10976,4
1506,11304,16368,3
1507,6540,7289,4
1508,621,11404,4
1509,42489,13470,3
1510,31524,9727,3
1511,22030,14072,4
1512,53714,3818,5
1513,3023,4695,5
1514,11269,15595,3
1515,11911,1795,5
1516,40937,9255,3
1517,51519,8163,4
1518,5503,6594,2
1519,20407,2713,3
1520,2588,12594,5
1521,24079,6323,1
1522,16956,1707,5
1523,39891,2623,3
1524,51341,4106,2
1525,4456,13337,5
1526,48328,5054,5
1527,2762,360,3
1528,22758,11838,5
1529,5669,8182,3
1530,31368,500,3
1531,24299,11838,2
1532,9377,2530,3
1533,39560,4624,5
1534,14414,16032,4
1535,47733,6195,3
1536,26375,7837,3
1537,2483,1899,4
1538,19970,14488,3
1539,39802,2882,2
1540,799,895,5
1541,17123,771,4
1542,43569,14206,5
1543,30398,588,1
1544,53796,3370,5
1545,51547,3571,4
1546,39194,11607,4
1547,10713,12426,4
1548,53316,4179,4
1549,5769,13376,4
1550,19863,14632,4
1551,32354,16233,3
1552,2615,11819,4
1553,49403,763,3
1554,6826,5153,4
1555,37808,4288,3
1556,31857,4106,5
1557,49355,5416,3
1558,38748,11704,4
1559,23553,12141,4
1560,5332,631,3
1561,4507,8699,3
1562,6629,9245,4
1563,46880,8484,2
1564,36912,14293,4
1565,25036,14952,2
1566,45469,4773,4
1567,4124,1679,1
1568,8355,3070,1
1569,41522,10894,3
1570,27806,12273,4
1571,54624,779,3
1572,50780,3476,5
1573,6044,14630,3
1574,38064,14230,5
1575,33480,7777,5
1576,1930,11250,4
1577,48718,10244,4
1578,37267,8373,3
1579,5875,10891,5
1580,47858,1957,4
1581,16920,4247,5
1582,52171,15232,3
1583,19659,16,2
1584,28540,12640,4
1585,35235,5322,3
1586,15519,4659,3
1587,42044,2737,4
1588,48321,9608,5
1589,16988,3153,3
1590,25203,6495,3
1591,42754,360,3
1592,25510,2170,3
1593,8307,10162,5
1594,9768,207,4
1595,10656,15194,5
1596,19592,15194,4
1597,12853,5222,1
1598,23585,1524,2
1599,34500,588,3
1600,49848,9920,1
1601,51704,23,4
1602,16693,12321,4
1603,13678,4863,3
1604,12836,6766,5
1605,55572,12356,3
1606,44403,5498,4
1607,38565,1645,3
1608,1482,8151,5
1609,15601,15245,4
1610,1155,6149,5
1611,4365,10272,3
1612,17233,1617,2
1613,41619,4225,4
1614,12435,10244,4
1615,6032,10966,1
1616,45599,3661,2
1617,12836,6344,3
1618,16279,526,5
1619,52814,14144,5
1620,8340,11838,2
1621,11559,13588,1
1622,45686,9245,3
1623,41410,6836,4
1624,19295,14438,4
1625,5318,13673,2
1626,55877,463,3
1627,6005,4941,5
1628,5400,1691,4
1629,53545,13233,2
1630,33904,10382,4
1631,41696,10275,4
1632,28027,588,5
1633,33687,14042,3
1634,50708,10054,1
1635,50129,7791,3
1636,26106,12098,3
1637,36939,2777,3
1638,8515,1032,5
1639,24479,9762,4
1640,51972,14979,4
1641,7562,9936,3
1642,43899,6488,4
1643,2833,9282,2
1644,37860,12972,5
1645,23899,10976,5
1646,1097,16196,5
1647,9465,7975,4
1648,24640,5425,3
1649,161,12524,1
1650,32091,2946,2
1651,46588,3689,5
1652,23617,13487,5
1653,29872,13837,5
1654,42501,4564,5
1655,50773,11874,5
1656,45088,7128,5
1657,25783,6324,4
1658,33136,10244,2
1659,38243,5917,3
1660,56183,14466,4
1661,31632,219,3
1662,6980,2937,5
1663,41747,1572,3
1664,49587,14172,4
1665,42906,4247,3
1666,15497,11435,3
1667,43846,1679,4
1668,24536,6201,5
1669,27771,16196,3
1670,12290,14044,3
1671,16800,15721,3
1672,49202,8452,4
1673,23282,13538,4
1674,24276,3241,3
1675,45322,9161,3
1676,9627,13856,4
1677,4909,12762,4
1678,39357,15195,3
1679,43375,7916,3
1680,31228,6054,4
1681,35942,10687,3
1682,5117,12344,3
1683,4062,2619,3
1684,38143,9682,4
1685,25796,10570,5
1686,27731,10608,4
1687,54833,2768,3
1688,42363,6374,3
1689,45656,9762,5
1690,34109,9952,3
1691,12022,15099,5
1692,12368,4066,3
1693,3259,7011,1
1694,35819,1572,4
1695,25458,2795,4
1696,50514,10772,3
1697,10578,10210,5
1698,52879,13758,5
1699,1751,16384,4
1700,54618,9890,1
1701,28747,6149,1
1702,54626,13338,5
1703,1637,14076,4
1704,24801,14072,3
1705,895,11985,5
1706,43768,13487,2
1707,54750,16089,3
1708,8725,2764,5
1709,41572,11246,1
1710,8585,10027,4
1711,22095,16238,5
1712,43588,15611,3
1713,26395,13587,3
1714,19262,4373,4
1715,51355,8111,2
1716,28866,11623,5
1717,44989,910,4
1718,39833,1170,1
1719,14415,5649,2
1720,37658,12368,3
1721,10143,13749,3
1722,47447,7674,4
1723,21329,15589,3
1724,36937,9281,3
1725,12724,14466,3
1726,35813,14246,4
1727,20082,21,5
1728,24684,2704,2
1729,22620,10703,5
1730,21820,9751,5
1731,38786,5720,1
1732,25713,2292,4
1733,38117,11935,2
1734,25383,6103,4
1735,31953,2012,4
1736,48440,9581,3
1737,19674,5149,5
1738,47557,3023,4
1739,46561,15099,5
1740,26623,12670,3
1741,15965,10966,5
1742,26977,10653,5
1743,52222,3153,2
1744,10253,5339,4
1745,26334,2656,5
1746,53194,13772,3
1747,49391,15162,5
1748,31643,8368,3
1749,26380,732,2
1750,22731,4890,5
1751,50150,9572,5
1752,14177,6256,1
1753,43327,16381,5
1754,4685,5054,4
1755,51912,10966,4
1756,11303,4347,5
1757,47096,4247,3
1758,34572,3796,3
1759,18804,6146,4
1760,8947,13516,4
1761,31375,14251,3
1762,24473,2069,5
1763,37206,781,2
1764,51283,5450,4
1765,32965,12410,3
1766,11733,12670,5
1767,40100,7755,3
1768,33800,15933,4
1769,42169,9870,5
1770,25181,15942,4
1771,36118,6910,4
1772,44395,10008,3
1773,8652,11860,4
1774,12164,10965,4
1775,37422,9455,5
1776,7821,6495,4
1777,49352,13277,5
1778,26577,15362,4
1779,21794,7777,4
1780,2771,14466,3
1781,8240,6873,3
1782,38700,13903,5
1783,47095,4184,5
1784,46226,14206,4
1785,39920,8029,5
1786,54079,2292,4
1787,5894,799,4
1788,17280,6396,3
1789,42672,9199,4
1790,32961,11240,3
1791,40153,8117,3
1792,54676,15462,3
1793,49964,1367,3
1794,21910,4259,2
1795,44695,7200,5
1796,23606,10409,3
1797,3631,9054,4
1798,51976,15194,4
1799,12392,11151,3
1800,29548,8780,3
1801,15587,15362,4
1802,1566,11560,2
1803,30496,16233,1
1804,46760,9803,5
1805,28251,14684,5
1806,45536,15341,4
1807,20786,15903,4
1808,44786,10999,1
1809,18091,3689,3
1810,24598,4347,3
1811,48214,13724,3
1812,18485,15183,3
1813,28335,5922,3
1814,30953,14230,4
1815,37082,14844,3
1816,5643,4009,1
1817,1216,7597,5
1818,474,11874,4
1819,40651,8380,3
1820,30601,14416,4
1821,8863,5334,4
1822,9042,1135,4
1823,48876,7092,2
1824,28255,14879,4
1825,30728,10437,3
1826,5624,15387,5
1827,16144,10375,3
1828,7727,11819,3
1829,16348,5031,2
1830,14998,12993,2
1831,44059,3045,5
1832,1616,1854,3
1833,22327,12993,3
1834,12254,7955,3
1835,19891,13283,4
1836,45367,11226,3
1837,149,14246,4
1838,29139,13903,5
1839,36176,14747,3
1840,7951,14246,5
1841,21204,3504,4
1842,19697,11794,3
1843,30500,13486,5
1844,53410,6984,2
1845,33475,2761,3
1846,1246,4858,5
1847,23904,6937,1
1848,37122,6604,4
1849,7399,10608,4
1850,34371,895,5
1851,32965,2917,4
1852,10193,2761,4
1853,36376,5400,5
1854,1463,7452,5
1855,28807,3055,1
1856,29906,5062,3
1857,36290,2409,5
1858,25659,12392,3
1859,47882,3476,3
1860,43232,1500,3
1861,29978,8022,4
1862,44297,8663,3
1863,45436,7777,5
1864,6716,14343,3
1865,14394,15540,5
1866,5342,9604,5
1867,8390,2103,4
1868,4017,13828,3
1869,3757,5421,3
1870,35900,14438,4
1871,45210,11674,5
1872,32823,6938,3
1873,13901,3802,5
1874,44882,4373,5
1875,16155,10987,4
1876,27334,6291,4
1877,35663,12297,3
1878,29580,13492,2
1879,19887,3615,4
1880,230,10054,4
1881,48035,4329,3
1882,24013,11733,3
1883,11891,1383,2
1884,21019,7451,3
1885,14252,8595,3
1886,7044,15817,4
1887,8840,1266,1
1888,5978,2560,4
1889,38606,15000,5
1890,49116,6029,3
1891,50917,8716,4
1892,22709,7777,3
1893,5886,14329,3
1894,32433,12670,3
1895,22491,10987,3
1896,48777,11607,4
1897,32569,14206,5
1898,35521,13337,5
1899,29806,12212,4
1900,11372,15194,5
1901,53247,2257,4
1902,2915,10845,4
1903,54208,15591,5
1904,17306,15638,3
1905,9802,8901,5
1906,38164,1015,4
1907,41661,3818,2
1908,1040,10951,4
1909,9958,8029,5
1910,1484,15458,3
1911,35132,5698,5
1912,38227,9738,3
1913,9061,15154,2
1914,1689,12278,5
1915,17258,11479,5
1916,16588,3153,3
1917,56305,4533,4
1918,28673,227,5
1919,47171,15194,4
1920,15517,2641,3
1921,8145,15893,4
1922,28830,5339,5
1923,44764,15078,3
1924,6732,16089,4
1925,43607,6495,4
1926,18546,14206,4
1927,50712,13643,1
1928,52831,4347,4
1929,54185,5338,2
1930,54717,6085,3
1931,44904,11397,3
1932,5867,3467,3
1933,4330,2190,4
1934,44580,5986,4
1935,25710,15751,5
1936,38147,6081,4
1937,31688,13486,4
1938,23875,2999,1
1939,11831,15933,5
1940,39187,12899,3
1941,17193,6975,3
1942,37564,1500,3
1943,37025,4692,2
1944,53216,1135,2
1945,5688,14632,4
1946,35222,5023,4
1947,36371,10595,4
1948,8852,12718,3
1949,31881,10229,4
1950,19820,2882,4
1951,2367,2913,3
1952,38577,2730,5
1953,45299,7775,5
1954,40100,6778,4
1955,35234,6319,5
1956,37145,8633,5
1957,38775,10879,4
1958,45996,5770,3
1959,34268,4876,3
1960,3193,14884,4
1961,54509,9050,5
1962,34990,12582,3
1963,6343,11494,3
1964,40494,9762,3
1965,44762,505,4
1966,26473,8342,4
1967,24629,4564,4
1968,4159,13898,5
1969,50665,12447,2
1970,10550,13918,4
1971,21700,7044,3
1972,4455,6850,5
1973,26515,14206,4
1974,48548,4574,4
1975,48447,15183,4
1976,4174,15120,5
1977,8284,1564,3
1978,37874,13486,5
1979,28345,3227,5
1980,18119,9716,1
1981,42257,15034,3
1982,41510,6135,3
1983,8310,13960,3
1984,52032,12670,3
1985,20838,7229,4
1986,33121,9630,5
1987,3347,16175,5
1988,50581,12222,4
1989,37474,9258,3
1990,49804,2455,4
1991,26851,540,5
1992,18521,10509,1
1993,28168,15971,4
1994,12597,2911,3
1995,17458,13694,5
1996,47825,15387,3
1997,560,5046,3
1998,43191,1367,4
1999,49911,1328,5
2000,8555,2465,2
2001,7396,13059,4
2002,50349,13486,4
2003,20347,10977,4
2004,49505,16022,4
2005,53789,8362,4
2006,16707,12566,5
2007,15389,11623,5
2008,51995,14466,4
2009,48174,7800,3
2010,20746,9803,4
2011,24441,2176,4
2012,11081,3166,3
2013,43711,3365,3
2014,14768,12410,5
2015,19003,9899,4
2016,38935,931,3
2017,54173,12254,4
2018,23564,14061,3
2019,19411,6590,5
2020,12924,12972,5
2021,3234,14206,5
2022,29067,781,5
2023,35543,15195,4
2024,39785,2903,2
2025,17921,1133,3
2026,11425,9885,5
2027,15628,15194,5
2028,21420,5203,5
2029,48624,2696,2
2030,9963,3476,3
2031,49954,15046,4
2032,28903,7468,3
2033,17031,11819,5
2034,10592,15559,3
2035,27929,1047,3
2036,13226,11623,5
2037,2196,5578,3
2038,52654,8029,5
2039,14559,9008,3
2040,45473,1019,5
2041,43283,6085,3
2042,18664,15804,4
2043,125,2455,5
2044,17261,14466,5
2045,12756,11226,4
2046,44916,11455,2
2047,23806,4373,3
2048,30442,6308,3
2049,49394,10210,5
2050,55595,6153,4
2051,1347,10173,5
2052,39775,8911,3
2053,35117,3669,5
2054,83,2041,3
2055,3331,10173,4
2056,21592,4347,4
2057,38700,8029,5
2058,26206,2827,2
2059,38852,16115,4
2060,37224,1772,4
2061,35227,7229,3
2062,16102,10891,5
2063,21733,5133,1
2064,46878,86,3
2065,29155,8592,5
2066,16326,1740,3
2067,23074,11881,5
2068,33137,3082,4
2069,16173,5062,4
2070,33924,14789,5
2071,53303,12582,4
2072,52219,7451,4
2073,53565,4653,4
2074,27218,13179,3
2075,30903,10826,2
2076,9965,4967,3
2077,27843,11838,3
2078,5134,4274,4
2079,18143,12342,3
2080,27546,13488,3
2081,17340,4715,4
2082,7257,15179,3
2083,35932,16331,1
2084,12444,9406,5
2085,34222,13277,4
2086,52089,5062,5
2087,17471,6604,5
2088,2770,13032,4
2089,45628,12392,4
2090,11480,9176,3
2091,11132,4048,4
2092,36298,15217,4
2093,39183,588,3
2094,34204,7663,5
2095,39435,771,5
2096,37940,895,5
2097,40117,3979,4
2098,1511,15719,4
2099,42560,8029,5
2100,2603,11404,2
2101,5868,923,4
2102,10015,5154,3
2103,54452,3566,4
2104,27402,9298,4
2105,51892,969,5
2106,51158,10244,4
2107,3524,4329,5
2108,30510,12316,4
2109,33111,6089,4
2110,44556,6609,5
2111,22266,15942,3
2112,42907,7791,3
2113,45094,125,4
2114,30753,9209,3
2115,23945,11494,3
2116,34783,2176,3
2117,47353,5578,4
2118,15204,288,4
2119,19947,12582,5
2120,25287,5869,3
2121,4014,7791,2
2122,29577,713,5
2123,16024,12170,2
2124,41362,1328,4
2125,50121,1500,2
2126,44945,8128,3
2127,27093,16,5
2128,45185,5400,5
2129,21381,372,3
2130,24822,6344,4
2131,41881,10512,4
2132,26564,7981,4
2133,52895,5333,3
2134,4162,7027,4
2135,39693,7952,3
2136,47088,3796,5
2137,50669,2455,5
2138,44717,3451,4
2139,28007,4347,5
2140,35807,3476,4
2141,29295,15641,3
2142,11331,12672,3
2143,41727,15195,4
2144,12422,10794,3
2145,49866,1596,3
2146,26420,15942,4
2147,15464,12524,4
2148,3106,15220,4
2149,16648,6443,3
2150,4674,4072,4
2151,28121,6029,5
2152,15287,12609,4
2153,40070,14889,4
2154,48335,12940,5
2155,52635,12543,3
2156,45845,10667,3
2157,4220,15099,5
2158,46911,12818,4
2159,4050,16,4
2160,36980,15369,3
2161,13777,12523,4
2162,9672,615,3
2163,46137,1328,3
2164,30515,9735,5
2165,6687,7923,4
2166,26223,589,3
2167,25086,4699,4
2168,47484,4409,3
2169,34689,5617,1
2170,51562,12318,5
2171,44145,14206,4
2172,39159,10977,1
2173,19789,6495,4
2174,15600,11435,2
2175,15630,10965,4
2176,35585,13735,4
2177,52427,7829,4
2178,17122,8955,3
2179,12070,675,3
2180,12317,7688,3
2181,13256,15882,4
2182,50930,2974,2
2183,11642,8839,4
2184,46530,4890,4
2185,48710,14822,5
2186,17152,10976,4
2187,50689,1731,3
2188,27895,8030,3
2189,25822,6992,4
2190,22148,9161,5
2191,29771,6081,5
2192,24940,12753,5
2193,30499,16077,3
2194,1227,831,4
2195,40393,8421,4
2196,12428,13875,5
2197,41815,5334,3
2198,27228,1498,1
2199,22771,10894,4
2200,13630,12670,4
2201,50853,10232,4
2202,19808,1627,1
2203,19862,11807,4
2204,35872,540,3
2205,54550,13336,5
2206,32658,12079,4
2207,43117,16238,5
2208,23585,10718,4
2209,42872,10647,4
2210,51268,11114,2
2211,29170,6228,4
2212,33142,8211,4
2213,51410,10976,5
2214,33610,1502,5
2215,24956,8362,5
2216,32016,15194,4
2217,16988,4585,5
2218,13364,14846,4
2219,15308,13420,3
2220,36069,13788,4
2221,29439,3476,4
2222,31436,8167,3
2223,30569,8157,5
2224,4495,14246,4
2225,30810,14569,3
2226,6331,7916,3
2227,48242,9877,3
2228,13496,10653,5
2229,1469,8863,3
2230,46374,5116,1
2231,18044,10653,5
2232,2391,4553,2
2233,5600,12582,4
2234,34925,4070,2
2235,12366,4599,4
2236,54101,16281,4
2237,49944,12691,5
2238,31834,4341,5
2239,32892,9357,3
2240,19583,14061,4
2241,33589,1170,1
2242,19907,9120,4
2243,30410,6417,3
2244,42769,1564,3
2245,28766,12870,4
2246,14883,7927,3
2247,17667,12249,4
2248,26920,13277,3
2249,14998,7959,4
2250,30209,6992,5
2251,19540,1791,4
2252,38952,2777,5
2253,44248,1367,3
2254,9599,1135,4
2255,30473,13776,3
2256,43219,1328,4
2257,5689,12229,5
2258,49711,10210,5
2259,34572,2956,3
2260,34533,3474,2
2261,15192,4225,4
2262,51920,4905,3
2263,44644,13903,5
2264,9553,10866,4
2265,26870,15971,3
2266,16126,13088,4
2267,47208,11494,3
2268,12684,14230,5
2269,27003,16233,4
2270,10947,9406,3
2271,3590,10837,1
2272,1394,6081,3
2273,37554,3153,2
2274,33623,7702,2
2275,25501,10523,4
2276,6086,11905,4
2277,46689,15099,5
2278,31039,9375,4
2279,39092,1627,4
2280,23280,12437,3
2281,31944,15078,4
2282,19129,10493,3
2283,49536,5924,4
2284,54452,10512,4
2285,10447,11494,3
2286,37943,77,5
2287,18389,5484,5
2288,973,13486,5
2289,13888,2697,3
2290,17186,16089,5
2291,26722,6770,1
2292,25959,4172,3
2293,811,7769,4
2294,4306,9389,3
2295,50093,11495,4
2296,931,6983,2
2297,11745,12988,3
2298,46283,13338,5
2299,25291,7271,1
2300,1814,1500,4
2301,43391,7092,5
2302,34061,14453,3
2303,7899,15362,4
2304,25816,2465,2
2305,44275,11674,4
2306,18128,13336,5
2307,19487,15540,5
2308,11462,6488,3
2309,16930,6084,4
2310,34275,8653,3
2311,10355,2367,5
2312,35336,9286,2
2313,7505,4347,5
2314,4515,15137,3
2315,17651,495,3
2316,53077,5158,4
2317,33542,9872,3
2318,48999,12228,4
2319,8285,895,5
2320,5,2262,3
2321,17205,1500,3
2322,53952,12670,5
2323,2007,13074,4
2324,43125,2257,3
2325,17589,12717,3
2326,7196,13517,1
2327,33355,5617,1
2328,3450,2656,5
2329,52078,1826,4
2330,35976,720,5
2331,43018,8117,4
2332,33833,6158,3
2333,48413,9161,5
2334,48313,12670,4
2335,36418,1253,4
2336,11833,8227,4
2337,11524,9172,4
2338,21969,12619,5
2339,1271,9572,4
2340,39324,13579,3
2341,3984,8961,4
2342,50349,11826,4
2343,49776,12940,4
2344,41692,7099,3
2345,32647,13950,3
2346,493,14114,4
2347,29271,8227,4
2348,12037,8046,3
2349,52545,8911,3
2350,8280,8022,5
2351,9778,13486,5
2352,22897,7022,3
2353,44283,12492,3
2354,3377,2917,4
2355,47041,15488,2
2356,20767,10453,2
2357,51244,12392,3
2358,19384,4373,5
2359,10672,4952,3
2360,5581,5920,5
2361,37747,3843,3
2362,13187,5291,3
2363,26837,10653,2
2364,37422,3173,2
2365,29244,12972,4
2366,120,3389,5
2367,3390,10966,4
2368,34918,9022,3
2369,3616,9423,5
2370,32208,2722,4
2371,14173,1367,3
2372,15586,5944,2
2373,13967,9604,3
2374,27760,16111,1
2375,12434,15137,2
2376,24227,12217,3
2377,22134,12670,5
2378,11243,12932,2
2379,40097,1290,4
2380,20237,7777,5
2381,38590,5617,1
2382,53696,9307,4
2383,42550,13788,5
2384,11068,13062,4
2385,42895,1890,1
2386,4342,15194,2
2387,8638,12098,3
2388,36289,10173,3
2389,18049,5050,4
2390,48604,3796,4
2391,52070,9626,3
2392,2491,6478,3
2393,41633,6504,5
2394,36817,6738,3
2395,43596,3055,1
2396,35479,10210,5
2397,23744,13409,4
2398,46767,9455,4
2399,22303,4592,4
2400,51966,910,5
2401,21067,4172,4
2402,42319,1135,4
2403,27129,7128,4
2404,37215,3796,3
2405,32725,8380,2
2406,51817,13903,5
2407,24502,10653,5
2408,14177,1290,3
2409,31743,10653,4
2410,10182,5154,4
2411,35027,2974,4
2412,13735,11905,3
2413,22849,207,5
2414,5076,4659,2
2415,24188,12229,5
2416,43202,3263,3
2417,30825,4863,3
2418,1326,10664,2
2419,27630,13470,5
2420,21703,4592,2
2421,27646,5020,5
2422,39892,10585,2
2423,45188,10297,4
2424,4996,5403,3
2425,2093,7737,4
2426,15379,11676,2
2427,39475,1729,3
2428,53995,6088,3
2429,55926,13334,3
2430,55474,6570,4
2431,11263,5334,4
2432,53764,2761,4
2433,2269,10232,2
2434,20563,11494,3
2435,33390,8196,4
2436,3937,2157,3
2437,52815,7723,5
2438,21282,9576,3
2439,9465,13486,4
2440,29069,5484,3
2441,37014,15919,4
2442,48309,12079,4
2443,48478,9572,5
2444,19238,6495,4
2445,11693,14466,4
2446,18035,11856,3
2447,11005,5333,4
2448,44841,5450,4
2449,27717,10861,3
2450,39452,2950,4
2451,49408,2578,3
2452,27864,12906,3
2453,43310,2619,5
2454,22005,15362,4
2455,1136,4592,5
2456,7570,9478,5
2457,20950,3352,1
2458,8138,2656,5
2459,29804,1388,5
2460,22521,7672,3
2461,41907,10340,3
2462,10011,12278,4
2463,49761,13321,4
2464,1311,13888,4
2465,16701,9893,3
2466,22482,5149,3
2467,27235,1956,5
2468,32453,5760,4
2469,2997,424,4
2470,20876,9707,4
2471,36322,16,5
2472,20580,9653,3
2473,42615,13013,4
2474,41864,6891,2
2475,14219,4537,4
2476,41872,12870,4
2477,19290,10976,4
2478,37123,3087,3
2479,39145,15926,2
2480,51079,7837,4
2481,8214,9089,5
2482,30527,13812,4
2483,42239,11551,3
2484,45285,12392,3
2485,51859,14632,5
2486,14465,9074,4
2487,44146,6493,5
2488,43222,9469,5
2489,8545,8868,4
2490,51123,1587,5
2491,16455,6940,5
2492,19208,5556,4
2493,49665,13579,4
2494,45656,14967,4
2495,13722,15387,4
2496,40109,16196,2
2497,9211,4377,4
2498,4311,4651,4
2499,45967,7791,3
2500,46004,14072,4
2501,28998,10327,3
2502,31471,8029,2
2503,7704,12960,5
2504,8742,12993,4
2505,9886,4635,2
2506,16637,31,4
2507,18555,11460,2
2508,41044,3035,4
2509,40429,16237,4
2510,21340,12960,3
2511,44693,895,5
2512,50313,5675,3
2513,36191,7856,2
2514,23850,7688,4
2515,42781,12995,3
2516,15683,10976,4
2517,35110,11983,3
2518,6782,9564,4
2519,13726,3506,4
2520,17315,15159,4
2521,38804,2115,5
2522,34509,9654,4
2523,27771,16018,5
2524,29130,1135,2
2525,27293,15403,3
2526,37068,10987,3
2527,29999,3061,4
2528,42245,4741,4
2529,2719,1610,4
2530,28824,16089,4
2531,31202,12768,5
2532,31255,4592,4
2533,38349,10559,5
2534,47523,4409,5
2535,23918,5614,4
2536,872,2103,5
2537,32541,6089,4
2538,4265,9727,2
2539,55596,2551,5
2540,35105,5925,3
2541,9262,11674,4
2542,25145,1268,3
